"subid","site","age","cond","order","q","answer","polite","q_kind"
"3YGXWB","US","adult","expt","1","trial1_truth",1,"honest","truth-telling"
"3ZQIG0","US","adult","expt","1","trial1_truth",1,"honest","truth-telling"
"30BXRY","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3300DT","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"35L9RV","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"37TD41","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"39ASUF","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3A0EX8","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3A9AA9","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3BEFOD","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3E13VN","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3EFVCA","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3EJJQN","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3FTF2T","India","adult","cont","1","trial2_truth",1,"polite","truth-telling"
"3FTYUG","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3GNA64","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3JAOYW","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3JC6VJ","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3KJYX6","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3M0BCW","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3MYYFC","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3N8OEV","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3PH3VY","India","adult","expt","1","trial2_truth",1,"polite","truth-telling"
"3PW9OP","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3Q8GYX","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3QL2OF","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3R2PKQ","India","adult","expt","1","trial2_truth",1,"polite","truth-telling"
"3RYC5T","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3SNVL3","India","adult","cont","1","trial2_truth",1,"polite","truth-telling"
"3TUI15","India","adult","expt","1","trial2_truth",1,"polite","truth-telling"
"3U088Z","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3U5JL4","India","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3VJ40N","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3VZLGY","India","adult","cont","1","trial2_truth",1,"polite","truth-telling"
"3WLEIW","India","adult","cont","1","trial2_truth",1,"polite","truth-telling"
"3Z4GS9","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3Z7VU4","India","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"30X31N","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3180JW","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"31IBVU","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"31QTRG","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"31T4R4","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"323Q6S","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"326O15","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"33C7UA","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"33FOTY","US","adult","cont","1","trial2_truth",1,"polite","truth-telling"
"34S9DK","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"39K0FN","US","adult","cont","1","trial2_truth",1,"polite","truth-telling"
"3A1PQ4","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3AUQQE","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3B837J","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3DPNQG","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3DR23U","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3F0BG9","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3FE7TX","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3IKZ72","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3JW0YL","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3KAKFY","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3KYQYY","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3QIYRE","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3QUO65","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3R2UR8","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3R6BYF","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3R8YZB","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3RSDUR","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3RXPCZ","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3SB5N7","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3SB5N7","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3VNL7U","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3X4JMA","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"3Y4W8Q","US","adult","cont","1","trial2_truth",0,"polite","truth-telling"
"3YGXWB","US","adult","expt","1","trial2_truth",1,"polite","truth-telling"
"3ZQIG0","US","adult","expt","1","trial2_truth",0,"polite","truth-telling"
"30BXRY","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3300DT","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"35L9RV","India","adult","cont","1","trial3_truth",1,"polite","truth-telling"
"37TD41","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"39ASUF","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3A0EX8","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3A9AA9","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3BEFOD","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3E13VN","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3EFVCA","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3EJJQN","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3FTF2T","India","adult","cont","1","trial3_truth",1,"polite","truth-telling"
"3FTYUG","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3GNA64","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3JAOYW","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3JC6VJ","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3KJYX6","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3M0BCW","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3MYYFC","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3N8OEV","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3PH3VY","India","adult","expt","1","trial3_truth",1,"polite","truth-telling"
"3PW9OP","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3Q8GYX","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3QL2OF","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3R2PKQ","India","adult","expt","1","trial3_truth",1,"polite","truth-telling"
"3RYC5T","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3SNVL3","India","adult","cont","1","trial3_truth",1,"polite","truth-telling"
"3TUI15","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3U088Z","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3U5JL4","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3VJ40N","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3VZLGY","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3WLEIW","India","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3Z4GS9","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3Z7VU4","India","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"30X31N","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3180JW","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"31IBVU","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"31QTRG","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"31T4R4","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"323Q6S","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"326O15","US","adult","cont","1","trial3_truth",1,"polite","truth-telling"
"33C7UA","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"33FOTY","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"34S9DK","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"39K0FN","US","adult","cont","1","trial3_truth",1,"polite","truth-telling"
"3A1PQ4","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3AUQQE","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3B837J","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3DPNQG","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3DR23U","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3F0BG9","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3FE7TX","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3IKZ72","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3JW0YL","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3KAKFY","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3KYQYY","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3QIYRE","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3QUO65","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3R2UR8","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3R6BYF","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3R8YZB","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3RSDUR","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3RXPCZ","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3SB5N7","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3SB5N7","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3VNL7U","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3X4JMA","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"3Y4W8Q","US","adult","cont","1","trial3_truth",0,"polite","truth-telling"
"3YGXWB","US","adult","expt","1","trial3_truth",1,"polite","truth-telling"
"3ZQIG0","US","adult","expt","1","trial3_truth",0,"polite","truth-telling"
"30BXRY","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3300DT","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"35L9RV","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"37TD41","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"39ASUF","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3A0EX8","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3A9AA9","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3BEFOD","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3E13VN","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3EFVCA","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3EJJQN","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3FTF2T","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3FTYUG","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3GNA64","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3JAOYW","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3JC6VJ","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3KJYX6","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3M0BCW","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3MYYFC","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3N8OEV","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3PH3VY","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3PW9OP","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3Q8GYX","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3QL2OF","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3R2PKQ","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3RYC5T","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3SNVL3","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3TUI15","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3U088Z","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3U5JL4","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3VJ40N","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3VZLGY","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3WLEIW","India","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3Z4GS9","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3Z7VU4","India","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"30X31N","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3180JW","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"31IBVU","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"31QTRG","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"31T4R4","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"323Q6S","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"326O15","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"33C7UA","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"33FOTY","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"34S9DK","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"39K0FN","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3A1PQ4","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3AUQQE","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3B837J","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3DPNQG","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3DR23U","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3F0BG9","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3FE7TX","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3IKZ72","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3JW0YL","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3KAKFY","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3KYQYY","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3QIYRE","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3QUO65","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3R2UR8","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3R6BYF","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3R8YZB","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3RSDUR","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3RXPCZ","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3SB5N7","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3SB5N7","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3VNL7U","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3X4JMA","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3Y4W8Q","US","adult","cont","1","trial4_truth",1,"honest","truth-telling"
"3YGXWB","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3ZQIG0","US","adult","expt","1","trial4_truth",1,"honest","truth-telling"
"3018Q3","India","adult","expt","2","trial1_2_play",1,"NA","play"
"30MVJZ","India","adult","cont","2","trial1_2_play",0,"NA","play"
"30ZX6P","India","adult","cont","2","trial1_2_play",0,"NA","play"
"31LM9E","India","adult","expt","2","trial1_2_play",1,"NA","play"
"326O15","India","adult","cont","2","trial1_2_play",1,"NA","play"
"32KTQ2","India","adult","expt","2","trial1_2_play",0,"NA","play"
"33LK57","India","adult","cont","2","trial1_2_play",0,"NA","play"
"33LKR6","India","adult","expt","2","trial1_2_play",1,"NA","play"
"33OOO7","India","adult","expt","2","trial1_2_play",0,"NA","play"
"33SA9F","India","adult","expt","2","trial1_2_play",0,"NA","play"
"36NEMU","India","adult","expt","2","trial1_2_play",1,"NA","play"
"37U1UT","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3B2X28","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3BEFOD","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3C2NJ6","India","adult","cont","2","trial1_2_play",0,"NA","play"
"3CN4LG","India","adult","expt","2","trial1_2_play",1,"NA","play"
"3FE2ER","India","adult","expt","2","trial1_2_play",1,"NA","play"
"3HSYG7","India","adult","expt","2","trial1_2_play",1,"NA","play"
"3IQ1VM","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3JRJSW","India","adult","expt","2","trial1_2_play",1,"NA","play"
"3JV9LG","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3K9FOB","India","adult","expt","2","trial1_2_play",1,"NA","play"
"3LUY3G","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3M0NZ3","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3MD9PL","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3MYYFC","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3NKQQ8","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3PIWWX","India","adult","cont","2","trial1_2_play",0,"NA","play"
"3QBD8R","India","adult","expt","2","trial1_2_play",1,"NA","play"
"3QFUFY","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3QXNC7","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3R08VX","India","adult","cont","2","trial1_2_play",0,"NA","play"
"3RANCT","India","adult","cont","2","trial1_2_play",0,"NA","play"
"3RSDUR","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3WRFBP","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3WSELT","India","adult","expt","2","trial1_2_play",1,"NA","play"
"3X87C8","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3XXU1S","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3YT88D","India","adult","expt","2","trial1_2_play",0,"NA","play"
"3Z2R0D","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3ZGVPD","India","adult","cont","2","trial1_2_play",1,"NA","play"
"3180JW","US","adult","expt","2","trial1_2_play",0,"NA","play"
"33FOTY","US","adult","cont","2","trial1_2_play",0,"NA","play"
"34QN5I","US","adult","expt","2","trial1_2_play",0,"NA","play"
"36DSNE","US","adult","cont","2","trial1_2_play",1,"NA","play"
"37KGEN","US","adult","cont","2","trial1_2_play",1,"NA","play"
"37QW5D","US","adult","expt","2","trial1_2_play",1,"NA","play"
"38SKSK","US","adult","expt","2","trial1_2_play",0,"NA","play"
"39ASUF","US","adult","cont","2","trial1_2_play",0,"NA","play"
"39GHHA","US","adult","cont","2","trial1_2_play",1,"NA","play"
"39KFRK","US","adult","cont","2","trial1_2_play",1,"NA","play"
"39LOEL","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3AQF3R","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3C8HJ7","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3E337G","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3F6KKY","US","adult","expt","2","trial1_2_play",1,"NA","play"
"3FDJT1","US","adult","cont","2","trial1_2_play",0,"NA","play"
"3GS6S8","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3HFNH7","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3J4Q2Z","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3KXIR2","US","adult","expt","2","trial1_2_play",1,"NA","play"
"3LKC68","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3LKC68","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3NPFYT","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3OONKJ","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3QILPR","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3QRYMN","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3R9WAS","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3RSDUR","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3RWE2M","US","adult","cont","2","trial1_2_play",0,"NA","play"
"3S4AW7","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3UNH76","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3X31TU","US","adult","cont","2","trial1_2_play",1,"NA","play"
"3XM0HY","US","adult","cont","2","trial1_2_play",0,"NA","play"
"3Z3ZLG","US","adult","expt","2","trial1_2_play",0,"NA","play"
"3Z4XG4","US","adult","expt","2","trial1_2_play",1,"NA","play"
"3018Q3","India","adult","expt","2","trial3_4_play",1,"NA","play"
"30MVJZ","India","adult","cont","2","trial3_4_play",0,"NA","play"
"30ZX6P","India","adult","cont","2","trial3_4_play",0,"NA","play"
"31LM9E","India","adult","expt","2","trial3_4_play",1,"NA","play"
"326O15","India","adult","cont","2","trial3_4_play",1,"NA","play"
"32KTQ2","India","adult","expt","2","trial3_4_play",0,"NA","play"
"33LK57","India","adult","cont","2","trial3_4_play",1,"NA","play"
"33LKR6","India","adult","expt","2","trial3_4_play",1,"NA","play"
"33OOO7","India","adult","expt","2","trial3_4_play",0,"NA","play"
"33SA9F","India","adult","expt","2","trial3_4_play",0,"NA","play"
"36NEMU","India","adult","expt","2","trial3_4_play",1,"NA","play"
"37U1UT","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3B2X28","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3BEFOD","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3C2NJ6","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3CN4LG","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3FE2ER","India","adult","expt","2","trial3_4_play",1,"NA","play"
"3HSYG7","India","adult","expt","2","trial3_4_play",1,"NA","play"
"3IQ1VM","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3JRJSW","India","adult","expt","2","trial3_4_play",1,"NA","play"
"3JV9LG","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3K9FOB","India","adult","expt","2","trial3_4_play",1,"NA","play"
"3LUY3G","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3M0NZ3","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3MD9PL","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3MYYFC","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3NKQQ8","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3PIWWX","India","adult","cont","2","trial3_4_play",0,"NA","play"
"3QBD8R","India","adult","expt","2","trial3_4_play",1,"NA","play"
"3QFUFY","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3QXNC7","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3R08VX","India","adult","cont","2","trial3_4_play",0,"NA","play"
"3RANCT","India","adult","cont","2","trial3_4_play",0,"NA","play"
"3RSDUR","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3WRFBP","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3WSELT","India","adult","expt","2","trial3_4_play",1,"NA","play"
"3X87C8","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3XXU1S","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3YT88D","India","adult","expt","2","trial3_4_play",0,"NA","play"
"3Z2R0D","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3ZGVPD","India","adult","cont","2","trial3_4_play",1,"NA","play"
"3180JW","US","adult","expt","2","trial3_4_play",0,"NA","play"
"33FOTY","US","adult","cont","2","trial3_4_play",1,"NA","play"
"34QN5I","US","adult","expt","2","trial3_4_play",0,"NA","play"
"36DSNE","US","adult","cont","2","trial3_4_play",1,"NA","play"
"37KGEN","US","adult","cont","2","trial3_4_play",1,"NA","play"
"37QW5D","US","adult","expt","2","trial3_4_play",1,"NA","play"
"38SKSK","US","adult","expt","2","trial3_4_play",1,"NA","play"
"39ASUF","US","adult","cont","2","trial3_4_play",1,"NA","play"
"39GHHA","US","adult","cont","2","trial3_4_play",1,"NA","play"
"39KFRK","US","adult","cont","2","trial3_4_play",1,"NA","play"
"39LOEL","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3AQF3R","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3C8HJ7","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3E337G","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3F6KKY","US","adult","expt","2","trial3_4_play",1,"NA","play"
"3FDJT1","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3GS6S8","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3HFNH7","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3J4Q2Z","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3KXIR2","US","adult","expt","2","trial3_4_play",1,"NA","play"
"3LKC68","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3LKC68","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3NPFYT","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3OONKJ","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3QILPR","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3QRYMN","US","adult","expt","2","trial3_4_play",1,"NA","play"
"3R9WAS","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3RSDUR","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3RWE2M","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3S4AW7","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3UNH76","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3X31TU","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3XM0HY","US","adult","cont","2","trial3_4_play",1,"NA","play"
"3Z3ZLG","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3Z4XG4","US","adult","expt","2","trial3_4_play",0,"NA","play"
"3018Q3","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"30MVJZ","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"30ZX6P","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"31LM9E","India","adult","expt","2","trial1_nice",0,"polite","niceness"
"326O15","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"32KTQ2","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"33LK57","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"33LKR6","India","adult","expt","2","trial1_nice",0,"polite","niceness"
"33OOO7","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"33SA9F","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"36NEMU","India","adult","expt","2","trial1_nice",0,"polite","niceness"
"37U1UT","India","adult","cont","2","trial1_nice",0,"polite","niceness"
"3B2X28","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3BEFOD","India","adult","expt","2","trial1_nice",1,"polite","niceness"
"3C2NJ6","India","adult","cont","2","trial1_nice",1,"polite","niceness"
"3CN4LG","India","adult","expt","2","trial1_nice",1,"polite","niceness"
